x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89656.8036175,43128.8719252,0.0,0.0,0.0,-0.8546339685614274,0.5192309503303372,9.8081139
89654.53751265422,43124.507372748754,0.0,0.0,0.0,-0.9664411345944499,0.25688817287643345,9.137767088912158
89650.23756545673,43122.04765974511,0.0,0.0,0.0,-0.9939026997483252,0.11026070665921933,10.759480387986375
89645.37800306322,43120.956013051815,0.0,0.0,0.0,0.9914648217507682,0.1303744884197723,10.342086801551341
89640.58785263478,43122.23795897869,0.0,0.0,0.0,0.9555887044437927,0.2947036272926305,10.57438636038259
89636.46803799729,43125.0461500077,0.0,0.0,0.0,0.9466336331241658,0.3223115955688568,12.537483047258563
89632.53686349379,43128.074169290805,0.0,0.0,0.0,0.9277866165918182,0.37311123552247344,14.211705770565427
89628.89781018504,43131.56575539909,0.0,0.0,0.0,0.8831414457108818,0.46910679686793455,14.819001961846906
89626.11220399338,43135.688235748865,0.0,0.0,0.0,0.8673962598930559,0.4976180546599351,15.660641995079384
89623.5879424054,43140.00540934895,0.0,0.0,0.0,0.8772752632532277,0.479987617011085,16.91118773257389
89620.89013840993,43144.21885380943,0.0,0.0,0.0,0.8823483283892088,0.47059688416814754,18.023510338505496
89618.10685724711,43148.36802018018,0.0,0.0,0.0,0.8753210910231123,0.4835421259932875,16.388380929019174
89615.45175513565,43152.58980481406,0.0,0.0,0.0,0.8442341674738252,0.5359745054289218,12.773601828248308
89613.32243271939,43157.118958197956,0.0,0.0,0.0,0.7269044071377236,0.6867386569021394,9.703574073784663
89613.04023755148,43162.08091198648,0.0,0.0,0.0,0.41995594215894744,0.9075444929287989,7.406627464826344
89616.14390297311,43165.735920378895,0.0,0.0,0.0,-0.009381627114084811,0.9999559915679751,7.0812506235992405
89620.98934840428,43165.644992049405,0.0,0.0,0.0,-0.2989993536384019,0.9542533136037924,8.254195131604819
89625.10565366941,43162.784615528115,0.0,0.0,0.0,-0.47264829973794853,0.8812511473778779,10.259429106525728
89627.85057605601,43158.65119054271,0.0,0.0,0.0,-0.5375710572911435,0.8432184523377569,12.09733382956913
89629.96008288009,43154.11972447028,0.0,0.0,0.0,-0.5563570098992291,0.8309433660220107,13.843069209570123
89631.86500206435,43149.49610501268,0.0,0.0,0.0,-0.5468966899166898,0.8372001018622538,15.324207366693843
89633.8741394453,43144.91726367624,0.0,0.0,0.0,-0.505792543029321,0.8626551474464941,13.432232701355122
89636.30968697625,43140.565082123925,0.0,0.0,0.0,-0.35200802774528445,0.935996980979573,10.10199119037239
89640.07530483224,43137.266167529444,0.0,0.0,0.0,0.013798889345282601,0.9999047907940218,7.685783956751734
89644.7677258153,43137.39570492589,0.0,0.0,0.0,0.4795776198463918,0.877499462417197,7.257608792037001
89647.36941858804,43141.45069203494,0.0,0.0,0.0,0.7631944620353435,0.6461688735296546,8.210781544118477
89646.55143999518,43146.34227444786,0.0,0.0,0.0,0.8814829433236389,0.4722158623230423,9.520436516297694
89643.77969792884,43150.50721142016,0.0,0.0,0.0,0.8946490031918177,0.44676969580297954,11.612143665905446
89640.77761159983,43154.50172781845,0.0,0.0,0.0,0.8853837394921799,0.4648608757927944,13.440913021362444
89637.94244373364,43158.61191162743,0.0,0.0,0.0,0.874485459044093,0.48505173117971845,14.978809432873904
89635.2972516467,43162.85032398987,0.0,0.0,0.0,0.8611162525564452,0.5084081033806842,16.199719332741356
89632.88791823326,43167.21765284634,0.0,0.0,0.0,0.8759712927356136,0.4823632389632298,12.692231002941087
89630.2113947161,43171.44817932972,0.0,0.0,0.0,0.9598524586559234,0.2805053611112966,10.206887373224168
89626.05125850378,43174.10672717609,0.0,0.0,0.0,0.9698126025427889,0.2438514218723822,10.541455721298561
