x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89656.8036175,43128.8719252,0.0,0.0,0.0,-0.8026578908358801,0.5964396954251925,9.8081139
89656.22139458184,43126.93977305147,0.0,0.0,0.0,-0.8692746489973545,0.4943294292377564,9.13700921995006
89655.2158018667,43125.24945090212,0.0,0.0,0.0,-0.927990828624139,0.37260303540025547,9.052236027729926
89653.75684447926,43123.85268171876,0.0,0.0,0.0,-0.9636490330439355,0.26717137031030874,9.195729603450532
89652.06365527624,43122.83563145996,0.0,0.0,0.0,-0.9793278548194827,0.20227939285718224,9.821724777153158
89650.23756545673,43122.04765974511,0.0,0.0,0.0,-0.9861124197135348,0.16607918498932173,10.759480387986375
89648.3881429281,43121.406521606,0.0,0.0,0.0,-0.9952254016979084,0.09760327768695518,10.850960897995797
89646.38179890753,43121.00916940764,0.0,0.0,0.0,-0.9999992826901978,0.0011977558557325616,10.514049166983334
89644.37680353627,43121.00436640741,0.0,0.0,0.0,0.9941670051187114,0.10785159216855418,10.293939501921594
89642.42360529155,43121.43319625133,0.0,0.0,0.0,0.9787390157701457,0.20510957805350405,10.227471750486364
89640.58785263478,43122.23795897869,0.0,0.0,0.0,0.9627097794520041,0.2705362832365995,10.57438636038259
89638.87925075096,43123.28058143767,0.0,0.0,0.0,0.9519497347392953,0.3062543102223792,11.370482180641304
89637.24020533897,43124.45693649246,0.0,0.0,0.0,0.9469680916703918,0.32132761063770504,12.164528344311448
89635.69849139941,43125.63935664492,0.0,0.0,0.0,0.9469637300248671,0.3213404643324437,12.896310895537331
89634.10440149756,43126.862015362894,0.0,0.0,0.0,0.946327483686246,0.32320936499436054,13.576142569365691
89632.53686349379,43128.074169290805,0.0,0.0,0.0,0.938646902929325,0.3448796770196621,14.211705770565427
89630.97729337361,43129.399071021304,0.0,0.0,0.0,0.9247771128471592,0.38050925291518534,14.787064768487378
89629.5634926266,43130.799631949754,0.0,0.0,0.0,0.9044976628222996,0.42647857853472265,14.887817769420376
89628.28498464337,43132.34995631338,0.0,0.0,0.0,0.885174845437117,0.46525852276489893,14.787375794892366
89627.1630746132,43133.979535655715,0.0,0.0,0.0,0.8728880323516051,0.4879205703568393,15.11350010184328
89626.11220399338,43135.688235748865,0.0,0.0,0.0,0.8668171867367757,0.4986260771136441,15.660641995079384
89625.10792196773,43137.41503252676,0.0,0.0,0.0,0.8668330910375217,0.4985984278779223,16.179594893034913
89624.1008153362,43139.1464318635,0.0,0.0,0.0,0.8709822357375225,0.49131450724527426,16.673167145988007
89623.06620582711,43140.858416820956,0.0,0.0,0.0,0.876552581165862,0.48130611096418147,17.14371883478856
89621.99164448564,43142.547838177255,0.0,0.0,0.0,0.8804451445596693,0.47414802269049183,17.59325782914928
89620.89013840993,43144.21885380943,0.0,0.0,0.0,0.8823827176931915,0.4705324000707894,18.023510338505496
89619.77713711617,43145.877532391845,0.0,0.0,0.0,0.882794832273202,0.4697587509687596,18.392990112768217
89618.65876392847,43147.53791789415,0.0,0.0,0.0,0.8804271743026406,0.4741813901340579,17.04419460936663
89617.56360681713,43149.19957604845,0.0,0.0,0.0,0.8765679747414524,0.4812780751890412,15.704846699802111
89616.48781496365,43150.89069311993,0.0,0.0,0.0,0.8719556542987954,0.4895848618333287,14.208376207380843
89615.45175513565,43152.58980481406,0.0,0.0,0.0,0.8607610298736424,0.5090092822836009,12.773601828248308
89614.48238790211,43154.35276545671,0.0,0.0,0.0,0.8402626143326981,0.5421796187194604,11.469843611145446
89613.6579823854,43156.17559021565,0.0,0.0,0.0,0.8061366652384634,0.5917293950432153,10.24619286631526
89613.05902436792,43158.08216185643,0.0,0.0,0.0,0.7476998950610255,0.6640367963642764,9.23049295503903
89612.81958608064,43160.095215787835,0.0,0.0,0.0,0.6669180225517971,0.745131096650516,8.360263938417283
89613.04023755148,43162.08091198648,0.0,0.0,0.0,0.5331745955188529,0.8460052308900387,7.406627464826344
89613.89019542013,43163.858125955616,0.0,0.0,0.0,0.38428215459974535,0.923215698337164,7.340761115483257
89615.26192713603,43165.239388940405,0.0,0.0,0.0,0.19972229306283643,0.9798525428112755,7.114388873588143
89617.10023103784,43166.02127227255,0.0,0.0,0.0,0.03088145991970764,0.9995230539778597,7.088802292460265
89619.06022161087,43166.14250049875,0.0,0.0,0.0,-0.12586207460467416,0.9920477499476562,8.123292933454175
89620.98934840428,43165.644992049405,0.0,0.0,0.0,-0.23587176886585384,0.971784188311424,8.254195131604819
89622.7605323428,43164.731362593324,0.0,0.0,0.0,-0.31772653577097465,0.9481823919831962,9.355861267825373
89624.40474311064,43163.49006557697,0.0,0.0,0.0,-0.402914795573455,0.9152374924072991,10.050233756635043
89625.73649230247,43162.03564412507,0.0,0.0,0.0,-0.46529395462095813,0.8851562211232488,10.523403010243685
89626.8689909028,43160.39040285882,0.0,0.0,0.0,-0.5042282746323301,0.8635704065455829,11.297132930157558
89627.85057605601,43158.65119054271,0.0,0.0,0.0,-0.5270466118575603,0.8498363777395423,12.09733382956913
89628.7393243821,43156.85985747422,0.0,0.0,0.0,-0.5419340322782089,0.8404210282106709,12.834174032577051
89629.56430034853,43155.03860730358,0.0,0.0,0.0,-0.5515901906579602,0.8341152567660629,13.51826428811862
89630.34745555067,43153.197866995855,0.0,0.0,0.0,-0.5567480650912642,0.8306814022338128,14.157482244123296
89631.10765133199,43151.34777701109,0.0,0.0,0.0,-0.5574190547295573,0.8302312915232759,14.757874517369455
89631.86500206435,43149.49610501268,0.0,0.0,0.0,-0.553812699471486,0.8326412756428218,15.324207366693843
89632.63796802647,43147.65207292619,0.0,0.0,0.0,-0.5454578749510031,0.8381382383914576,15.470295908147374
89633.44779073057,43145.82357742478,0.0,0.0,0.0,-0.5321020696040776,0.8466802156204297,14.130302530897177
89634.31653932855,43144.0188391507,0.0,0.0,0.0,-0.5156691584296883,0.8567877911387493,12.695111340308477
89635.25025672186,43142.25651538221,0.0,0.0,0.0,-0.4843439954837094,0.8748776451818143,11.199585238113576
89636.30968697625,43140.565082123925,0.0,0.0,0.0,-0.42252753429354506,0.9063500884116562,10.10199119037239
89637.59418133195,43139.034903627384,0.0,0.0,0.0,-0.3329623445245416,0.942940123830098,9.132320906304095
89639.17272551231,43137.761299428916,0.0,0.0,0.0,-0.21677374704569508,0.9762218716008001,8.207383622951355
89640.98879186058,43136.91293986107,0.0,0.0,0.0,-0.04671482419889869,0.9989082666591893,7.190066159518088
89642.94386652145,43136.7296774833,0.0,0.0,0.0,0.17417169724991652,0.984715298894601,6.9989001655149075
89644.7677258153,43137.39570492589,0.0,0.0,0.0,0.36257772037261665,0.9319535378383391,7.257608792037001
89646.23982354489,43138.74544597038,0.0,0.0,0.0,0.5213933779794309,0.8533164391942759,7.56914739083236
89647.1419384555,43140.50466137377,0.0,0.0,0.0,0.6500401417693629,0.759899871093861,8.05182534449239
