s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps3
352.8906395,89633.4776462,43126.6778239,0.7354675434570543,-0.04819946345138058,9.694,0.0
351.8909493,89632.8250144,43127.4350509,0.6909469715028358,-0.04082963840906032,9.694,0.0
350.8912591,89632.2038484,43128.2182188,0.6538384830342232,-0.0334470154430847,9.694,0.0
349.8915689,89631.6091439,43129.0217714,0.6240768699016175,-0.026214054295489075,9.694,0.0
348.8918787,89631.035628,43129.840563,0.6014272800573162,-0.019280453982413397,9.694,0.0
347.8921885,89630.4779216,43130.6702208,0.5855284127057669,-0.013048979917700895,9.694,0.0
346.8924983,89629.9307092,43131.5068591,0.5753373234144163,-0.008059730644398518,9.694,0.0
345.8928081,89629.390029,43132.3477094,0.5694139114886658,-0.004487184647980989,9.694,0.0
344.8931179,89628.8527736,43133.1907599,0.5663657774144499,-0.002339969261032284,9.694,0.0
343.8934277,89628.3172263,43134.0348957,0.5647354313810617,-0.0013184411764073293,9.694,0.0
342.8937375,89627.7827234,43134.8796924,0.5637297185740047,-0.0008479143008780107,9.694,0.0
341.8940473,89627.2488739,43135.7249056,0.5630401304945125,-0.0006083938501589552,9.694,0.0
340.8943571,89626.7155351,43136.5704411,0.562513307771376,-0.000451092038822815,9.694,0.0
339.8946669,89626.1825764,43137.4162164,0.5621382258233849,-0.00030070551941580677,9.694,0.0
338.8949767,89625.6498722,43138.2621515,0.5619120830797404,-0.0001516268172627484,9.694,0.0
337.8952865,89625.117296,43139.1081679,0.5618350661274296,-2.227442996824036e-06,9.694,0.0
336.8955963,89624.5847222,43139.9541849,0.5619076295741126,0.00014773957424856553,9.694,0.0
335.8959061,89624.0520231,43140.8001242,0.5621304537553451,0.000297741110436739,9.694,0.0
334.8962159,89623.5190725,43141.6459035,0.5625029272557454,0.0004453514230585054,9.694,0.0
333.8965257,89622.9857432,43142.491446,0.5630208807142734,0.0005879224010250376,9.694,0.0
332.8968355,89622.4519169,43143.3366725,0.5636784076706496,0.0007216527430375893,9.694,0.0
331.8971453,89621.9174762,43144.1815128,0.5644637388323117,0.000836943936407696,9.694,0.0
330.8974551,89621.3823228,43145.0259001,0.5653517770049419,0.0008955083265499372,9.694,0.0
329.8977649,89620.8463828,43145.8697893,0.5662542000674495,0.0008607886290475486,9.694,0.0
328.8980747,89620.309706,43146.7132098,0.5670728208327263,0.0007530973042777014,9.694,0.0
327.8983845,89619.7723852,43147.5562202,0.5677599277978214,0.0006060633213900798,9.694,0.0
326.8986943,89619.2345498,43148.3989025,0.5682845718255649,0.0004381780229241829,9.694,0.0
325.8990041,89618.6963445,43149.241349,0.5686360124438115,0.0002637892399103843,9.694,0.0
324.899314,89618.1579169,43150.0836531,0.568811986932249,8.711102656784143e-05,9.694,0.0
323.8996238,89617.6194156,43150.9259094,0.5688101804711234,-0.00010511449266178281,9.694,0.0
322.8999336,89617.0809912,43151.7682152,0.5686018231690113,-0.0005950850412955675,9.694,0.0
321.9002434,89616.542852,43152.6106785,0.5676203918678091,-0.0019290703216956898,9.694,0.0
320.9005532,89616.0060877,43153.4540305,0.5647449397898407,-0.005368891099475572,9.694,0.0
319.900863,89615.472776,43154.2996162,0.5568858447673262,-0.013131337376283176,9.694,0.0
318.9011728,89614.9493467,43155.1512799,0.5384905007711032,-0.025540571800666125,9.694,0.0
317.9014826,89614.4474955,43156.0159127,0.5058206180593774,-0.040608604262836134,9.694,0.0
316.9017924,89613.980796,43156.8999311,0.45729885008592497,-0.056943868912689335,9.694,0.0
