wp_id,base_x,base_y,base_psi,base_lb,base_ub,e_y,e_psi,kappa,weight
130.000000000000,89631.506035400002,43168.907395800001,2.308366110067,-1.765560260448,2.677131069681,1.788592803655,-0.102342342664,-0.095347860848,0.000000000000
131.000000000000,89630.834024099997,43169.646972600000,2.349179591151,-1.880446569645,2.547686601382,1.662059967176,-0.200647405589,-0.026702498381,0.008560000000
132.000000000000,89630.132028299995,43170.358887000002,2.394184792349,-2.080253997659,2.360186759184,1.472098607815,-0.237792751213,0.043197844909,0.057920000000
133.000000000000,89629.399025299994,43171.038209500002,2.443252717615,-2.432590176580,2.146031400420,1.261856149101,-0.260695437422,0.011259494227,0.163080000000
134.000000000000,89628.633705600005,43171.680660600003,2.494673921226,-2.939927636404,1.901527935372,1.023401417113,-0.279863174093,0.054735783019,0.317440000000
135.000000000000,89627.836040299997,43172.283180099999,2.546340320250,-3.270544822459,1.571483026458,0.788914403537,-0.241488891474,0.127814527204,0.500000000000
136.000000000000,89627.009029299996,43172.843223299998,2.584453141189,-3.407091952081,1.225844533573,0.609349438483,-0.165883665379,0.101650387131,0.682560000000
137.000000000000,89626.160261199999,43173.371981900003,2.600810195541,-3.152617363847,1.088975111492,0.501126141200,-0.061528691497,0.140336799512,0.836920000000
138.000000000000,89625.302221599995,43173.887229300002,2.596003728543,-2.576951125517,1.069106759425,0.510156195894,0.084591997811,0.141936994696,0.942080000000
139.000000000000,89624.447471599997,43174.406107299998,2.570344129914,-1.968899926069,1.389564676099,0.658275366376,0.216875190762,0.065718884901,0.991440000000
140.000000000000,89623.605066400007,43174.947547600001,2.523705117575,-1.711033217609,1.884935564059,0.913657885868,0.294578523575,-0.007974828729,1.000000000000
141.000000000000,89622.789803599997,43175.526975000001,2.455393298171,-1.566671478327,2.324547188056,1.222835013218,0.310110473391,-0.085687877140,1.000000000000
142.000000000000,89622.017539399996,43176.159433499997,2.364551885991,-1.648488516463,2.657089157860,1.510473651159,0.249710357549,-0.172414046355,1.000000000000
143.000000000000,89621.305139300006,43176.860024399997,2.251247148452,-1.722521019620,3.216400938123,1.677789241857,0.108954582904,-0.254056986085,1.000000000000
144.000000000000,89620.678339000006,43177.634418599999,2.113532385010,-1.764985571223,3.652737683336,1.659781179017,-0.007771719190,-0.164211584972,1.000000000000
145.000000000000,89620.163174500005,43178.488534999997,1.946805538142,-2.016115667160,3.750748335017,1.565340661580,0.009967003272,-0.071112258528,1.000000000000
146.000000000000,89619.796891000005,43179.416322099998,1.767002169172,-2.607229214235,3.664249782170,1.535791868749,0.077198490607,-0.105429114855,1.000000000000
147.000000000000,89619.602571199997,43180.393967900003,1.593581181594,-2.715116571876,3.648963091206,1.557414914133,0.081251172804,-0.163099611880,1.000000000000
148.000000000000,89619.579726299999,43181.396429699998,1.426154370691,-2.915055471879,3.713469643859,1.566703733898,0.077968592125,-0.107584314276,1.000000000000
149.000000000000,89619.723550600000,43182.383832699998,1.273328141243,-3.010480552414,3.741995257019,1.592270006956,0.080505010749,-0.134795841160,1.000000000000
150.000000000000,89620.016758600003,43183.340264899998,1.131839573880,-3.077307147034,3.699341990292,1.609697472017,0.066356905331,-0.119289481797,1.000000000000
151.000000000000,89620.441630600006,43184.245197700002,0.999707193003,-3.317618457270,3.350307760529,1.617343885841,0.055765396399,-0.116191346253,1.000000000000
152.000000000000,89620.981198199996,43185.084983499997,0.874621191351,-3.514381493821,2.918039260939,1.615833333852,0.047870696146,-0.105668176930,1.000000000000
153.000000000000,89621.623038599995,43185.852945600003,0.755651247472,-3.684079555235,2.637055773808,1.611098529803,0.045621345348,-0.097788631947,1.000000000000
154.000000000000,89622.349261600000,43186.537198899998,0.641390884150,-3.773401313032,2.477161514905,1.608544927574,0.047627184106,-0.092365255607,1.000000000000
155.000000000000,89623.151276599994,43187.136069900000,0.530399384914,-3.807210071947,2.467256988714,1.611191101544,0.051698890605,-0.089020240857,1.000000000000
156.000000000000,89624.012035699998,43187.640865200003,0.421451379613,-3.791390381616,2.562548716882,1.619882737401,0.055449821557,-0.090267496376,1.000000000000
157.000000000000,89624.924830400007,43188.050084299997,0.312539635768,-3.720066444675,2.785052756314,1.631770659958,0.056794122223,-0.092489804207,1.000000000000
158.000000000000,89625.874652400002,43188.357000299999,0.202289501408,-3.555425922446,3.039947463823,1.643268690797,0.055022001236,-0.097638560367,1.000000000000
159.000000000000,89626.853770700007,43188.557812300001,0.088898326225,-3.297324214598,3.307900237226,1.649635121159,0.050524967123,-0.101251840914,1.000000000000
160.000000000000,89627.848374800000,43188.646464600002,-0.028930521636,-2.937353150293,3.532801491990,1.648505816288,0.045502176408,-0.104939490886,1.000000000000
161.000000000000,89628.845966399997,43188.617595700001,-0.150553108786,-2.587673141157,3.562347414835,1.639804690248,0.041223974082,-0.105545545933,1.000000000000
162.000000000000,89629.833530699994,43188.467781200001,-0.275166858340,-2.297527823633,3.626969178615,1.626008590223,0.039568185406,-0.104830181070,1.000000000000
163.000000000000,89630.792442200007,43188.197052900003,-0.399564492411,-2.198928028371,3.649518690589,1.611574960658,0.040533510418,-0.101608537909,1.000000000000
164.000000000000,89631.712821900001,43187.808395000000,-0.520860886677,-2.047889545066,3.612407898986,1.601030717352,0.044711564096,-0.094847581885,1.000000000000
165.000000000000,89632.579577400000,43187.311132600000,-0.629370391450,-2.180955764625,3.483934998431,1.599091808801,0.045643118534,-0.088745973196,1.000000000000
166.000000000000,89633.388009600007,43186.722472000001,-0.718290141248,-2.256026358099,3.342917682808,1.602164208045,0.039754050445,-0.077314362805,1.000000000000
167.000000000000,89634.143018200004,43186.062558799997,-0.784303008612,-2.557426369466,3.127643416411,1.605022778220,0.027632765857,-0.063673992817,1.000000000000
168.000000000000,89634.851135499994,43185.355990800002,-0.820406228252,-2.812056517503,2.901957756355,1.603343812391,0.006805401279,-0.043939332025,1.000000000000
169.000000000000,89635.532824499998,43184.624820099998,-0.825494052082,-3.124054585486,2.730688207940,1.595356191441,-0.010217809400,0.000065127278,1.000000000000
170.000000000000,89636.211637500004,43183.889266400001,-0.797923411932,-3.431463024817,2.574863783569,1.584016285723,-0.044590229783,-0.014275471141,1.000000000000
171.000000000000,89636.907872800002,43183.175367900003,-0.737229591416,-3.685156295774,2.400086614064,1.549767922784,-0.088230291138,0.051987029102,1.000000000000
172.000000000000,89637.648094499993,43182.503230200004,-0.643701314380,-3.752933375471,2.202767298027,1.507041164818,-0.111438206851,0.111437944642,1.000000000000
173.000000000000,89638.446194100005,43181.904405800000,-0.521161984201,-3.765787626769,2.090476228537,1.470687254736,-0.118856671286,0.169570742557,1.000000000000
174.000000000000,89639.311650300006,43181.407542399997,-0.375991937595,-3.561000344787,1.979445581935,1.451072301620,-0.106856165045,0.229517718552,1.000000000000
175.000000000000,89640.241433799994,43181.040489300001,-0.216599661942,-3.374067329249,2.036537914674,1.453159900139,-0.097469833658,0.210425497427,1.000000000000
176.000000000000,89641.214139100004,43180.826443799997,-0.067136006816,-3.108948435238,2.036746315968,1.451323063934,-0.105947161376,0.151050439355,1.000000000000
177.000000000000,89642.213925599994,43180.759221100001,0.070809546554,-2.986176865035,2.089885303169,1.432679909123,-0.106938492819,0.189212767962,1.000000000000
178.000000000000,89643.209875999994,43180.829861999999,0.191848142795,-2.915565314808,2.122887888390,1.414109555568,-0.090213807525,0.143944965036,1.000000000000
179.000000000000,89644.191309400005,43181.020492700001,0.296056444614,-2.911164925514,2.131243311204,1.395547035579,-0.077028711478,0.130684713706,1.000000000000
180.000000000000,89645.147706500007,43181.312213500001,0.384343657090,-2.971694949439,2.137544042058,1.381084865211,-0.059374242566,0.110691473771,1.000000000000
181.000000000000,89646.073964600000,43181.686846099998,0.456938198636,-3.114343855681,2.248881829789,1.373777776076,-0.040065007687,0.093687123431,1.000000000000
182.000000000000,89646.971133800005,43182.127931399998,0.513779131415,-3.338668479537,2.294543221331,1.376385887319,-0.018620605913,0.076255546656,1.000000000000
183.000000000000,89647.841461799995,43182.619084300000,0.554595265890,-3.441225988044,2.426704949928,1.391309743360,0.004291130995,0.058967279558,1.000000000000
184.000000000000,89648.691122499993,43183.145403000002,0.580293223363,-3.560489380465,2.486665078543,1.420700294288,0.027389365587,0.042339463193,1.000000000000
185.000000000000,89649.527072700002,43183.693441600000,0.591390775701,-3.621243540718,2.516851048991,1.465574374959,0.049821554405,0.025787914669,1.000000000000
186.000000000000,89650.356864700007,43184.250706500003,0.587983432343,-3.607085203607,2.514455826423,1.525934886832,0.070768124326,0.009060983172,1.000000000000
187.000000000000,89651.188651499993,43184.805207999998,0.570169058694,-3.552547023775,2.498949854420,1.600854668457,0.089082375705,-0.008091219631,1.000000000000
